2.455499999999999905e-01	3.998802180494265457e+01	1.544315791830863094e-01
1.438699999999999979e-01	3.908487180494265090e+01	1.149736171866479195e-01
2.519099999999999673e-01	4.050202180494265747e+01	1.536224272330763974e-01
3.742999999999999799e-02	3.603902180494265650e+01	1.257814380144457456e-01
2.774900000000000144e-01	4.114892180494265972e+01	2.108451093788562547e-01
2.874599999999999933e-01	4.053502180494265872e+01	1.563848462894722458e-01
1.986700000000000133e-01	3.987837180494265965e+01	1.467396083168476251e-01
1.599900000000000211e-01	3.934427180494265031e+01	1.373550514141429757e-01
2.107499999999999929e-01	4.028182180494265197e+01	1.579587688258611844e-01
2.377499999999999891e-01	4.028292180494266006e+01	1.397997501749622673e-01
1.551700000000000024e-01	3.941087180494265851e+01	1.270339035414635165e-01
9.391000000000000736e-02	3.821777180494265735e+01	1.567185778680429964e-01
1.527099999999999846e-01	3.935377180494265303e+01	1.229593943095925457e-01
2.572200000000000042e-01	4.054232180494265947e+01	1.521005264585953420e-01
2.122600000000000042e-01	4.006887180494265976e+01	1.385766941046792933e-01
2.454000000000000070e-01	4.015267180494265631e+01	1.390939705701935147e-01
1.369599999999999984e-01	3.903307180494265083e+01	1.203784559170861801e-01
3.256900000000000350e-01	4.117332180494265970e+01	1.869497797510921433e-01
1.063800000000000023e-01	3.835857180494265606e+01	1.127892399521419758e-01
4.012699999999999600e-01	4.157407180494265475e+01	1.670013477460043083e-01
1.893099999999999783e-01	3.975462180494265851e+01	1.386237088271045081e-01
1.972599999999999909e-01	3.970342180494264994e+01	1.217138042663273995e-01
1.283700000000000119e-01	3.882982180494265378e+01	1.401763537440672003e-01
1.226200000000000068e-01	3.870847180494265416e+01	1.135618780620585716e-01
1.271500000000000130e-01	3.886147180494265285e+01	1.138803435584116175e-01
2.132300000000000306e-01	3.994457180494265458e+01	1.504852821673330898e-01
2.109900000000000109e-01	3.999522180494265200e+01	1.354315792161557286e-01
2.685599999999999654e-01	4.075652180494265053e+01	1.598686105806322866e-01
2.045299999999999896e-01	3.993257180494265413e+01	1.329974911379228075e-01
2.701000000000000068e-01	4.055412180494265328e+01	1.354315792161557286e-01
2.418500000000000094e-01	4.024897180494265569e+01	1.589134124263331671e-01
2.911400000000000099e-01	4.050422180494265945e+01	1.538603673756885892e-01
3.534599999999999964e-01	4.108497180494265422e+01	1.586746991457108624e-01
2.854300000000000170e-01	4.087047180494265319e+01	1.613980565216999730e-01
2.195499999999999952e-01	3.994012180494265607e+01	1.604897820703295175e-01
1.755799999999999861e-01	3.951587180494265539e+01	1.335118726892176311e-01
2.354199999999999904e-01	4.026112180494265402e+01	1.532418028769625962e-01
